"Title","Pupil progress (‘Progress 8’) between ages 11 and 16 (key stage 2 to key stage 4)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-05"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator","Lower confidence interval","Upper confidence interval"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","West Midlands","Region","E12000005","Boys","All pupils","-0.14","1144","-0.2","-0.08"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Birmingham","Local Authority","E08000025","Boys","All pupils","-0.14","644","-0.22","-0.06"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Coventry","Local Authority","E08000026","Boys","All pupils","0.06","89","-0.16","0.28"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Dudley","Local Authority","E08000027","Boys","All pupils","-0.15","28","-0.54","0.24"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Herefordshire, County of","Local Authority","E06000019","Boys","All pupils","!","!","!","!"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Sandwell","Local Authority","E08000028","Boys","All pupils","-0.24","112","-0.44","-0.04"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Shropshire","Local Authority","E06000051","Boys","All pupils","!","!","!","!"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Solihull","Local Authority","E08000029","Boys","All pupils","-0.41","29","-0.8","-0.03"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Staffordshire","Local Authority","E10000028","Boys","All pupils","-0.2","11","-0.83","0.43"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Stoke-on-Trent","Local Authority","E06000021","Boys","All pupils","-0.02","18","-0.5","0.47"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Telford and Wrekin","Local Authority","E06000020","Boys","All pupils","0.31","12","-0.29","0.91"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Walsall","Local Authority","E08000030","Boys","All pupils","-0.08","68","-0.33","0.18"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Warwickshire","Local Authority","E10000031","Boys","All pupils","-0.32","18","-0.81","0.17"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Wolverhampton","Local Authority","E08000031","Boys","All pupils","-0.22","101","-0.42","-0.01"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Worcestershire","Local Authority","E10000034","Boys","All pupils","0.11","11","-0.51","0.74"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","East","Region","E12000006","Boys","All pupils","0.17","729","0.09","0.24"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Bedford","Local Authority","E06000055","Boys","All pupils","0.22","48","-0.08","0.52"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Cambridgeshire","Local Authority","E10000003","Boys","All pupils","0.2","25","-0.21","0.62"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Central Bedfordshire","Local Authority","E06000056","Boys","All pupils","-0.15","20","-0.61","0.32"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Essex","Local Authority","E10000012","Boys","All pupils","0.24","129","0.06","0.43"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Hertfordshire","Local Authority","E10000015","Boys","All pupils","0.12","193","-0.03","0.27"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Luton","Local Authority","E06000032","Boys","All pupils","-0.09","124","-0.27","0.1"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Norfolk","Local Authority","E10000020","Boys","All pupils","0.38","31","0.01","0.76"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Peterborough","Local Authority","E06000031","Boys","All pupils","0.27","33","-0.09","0.63"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Southend-on-Sea","Local Authority","E06000033","Boys","All pupils","0.31","49","0.01","0.61"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Suffolk","Local Authority","E10000029","Boys","All pupils","0.13","16","-0.39","0.65"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Thurrock","Local Authority","E06000034","Boys","All pupils","0.44","61","0.18","0.71"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","London","Region","E12000007","Boys","All pupils","-0.04","7505","-0.06","-0.02"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Inner London","Upper Tier Local Authority","E13000001","Boys","All pupils","-0.06","3526","-0.1","-0.03"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Camden","Local Authority","E09000007","Boys","All pupils","-0.27","127","-0.45","-0.08"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","City of London","Local Authority","E09000001","Boys","All pupils","N/A","N/A","N/A","N/A"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Hackney","Local Authority","E09000012","Boys","All pupils","0.12","295","0","0.24"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Hammersmith and Fulham","Local Authority","E09000013","Boys","All pupils","-0.11","150","-0.28","0.06"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Haringey","Local Authority","E09000014","Boys","All pupils","-0.07","283","-0.19","0.05"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Islington","Local Authority","E09000019","Boys","All pupils","0.19","221","0.05","0.33"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Kensington and Chelsea","Local Authority","E09000020","Boys","All pupils","0.19","81","-0.04","0.42"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Lambeth","Local Authority","E09000022","Boys","All pupils","-0.2","431","-0.3","-0.1"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Lewisham","Local Authority","E09000023","Boys","All pupils","-0.46","511","-0.56","-0.37"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Newham","Local Authority","E09000025","Boys","All pupils","0.04","433","-0.06","0.14"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Southwark","Local Authority","E09000028","Boys","All pupils","0.23","456","0.13","0.33"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Tower Hamlets","Local Authority","E09000030","Boys","All pupils","0.08","134","-0.1","0.26"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Wandsworth","Local Authority","E09000032","Boys","All pupils","-0.12","227","-0.26","0.02"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Westminster","Local Authority","E09000033","Boys","All pupils","-0.16","177","-0.32","-0.01"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Outer London","Upper Tier Local Authority","E13000002","Boys","All pupils","-0.02","3979","-0.05","0.01"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Barking and Dagenham","Local Authority","E09000002","Boys","All pupils","0.16","244","0.03","0.29"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Barnet","Local Authority","E09000003","Boys","All pupils","0.04","220","-0.1","0.18"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Bexley","Local Authority","E09000004","Boys","All pupils","0.22","239","0.08","0.35"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Brent","Local Authority","E09000005","Boys","All pupils","-0.22","326","-0.34","-0.11"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Bromley","Local Authority","E09000006","Boys","All pupils","0.39","108","0.19","0.59"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Croydon","Local Authority","E09000008","Boys","All pupils","-0.06","523","-0.15","0.03"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Ealing","Local Authority","E09000009","Boys","All pupils","-0.06","238","-0.19","0.08"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Enfield","Local Authority","E09000010","Boys","All pupils","-0.11","392","-0.22","-0.01"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Greenwich","Local Authority","E09000011","Boys","All pupils","0.09","282","-0.03","0.22"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Harrow","Local Authority","E09000015","Boys","All pupils","0.03","155","-0.13","0.2"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Havering","Local Authority","E09000016","Boys","All pupils","-0.19","163","-0.35","-0.03"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Hillingdon","Local Authority","E09000017","Boys","All pupils","-0.05","162","-0.22","0.11"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Hounslow","Local Authority","E09000018","Boys","All pupils","0.08","178","-0.08","0.23"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Kingston upon Thames","Local Authority","E09000021","Boys","All pupils","0","37","-0.35","0.34"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Merton","Local Authority","E09000024","Boys","All pupils","-0.05","132","-0.23","0.13"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Redbridge","Local Authority","E09000026","Boys","All pupils","-0.05","221","-0.19","0.09"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Richmond upon Thames","Local Authority","E09000027","Boys","All pupils","-0.31","22","-0.75","0.14"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Sutton","Local Authority","E09000029","Boys","All pupils","0.09","93","-0.13","0.3"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Waltham Forest","Local Authority","E09000031","Boys","All pupils","-0.18","244","-0.31","-0.05"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","South East","Region","E12000008","Boys","All pupils","0.17","838","0.1","0.24"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Bracknell Forest","Local Authority","E06000036","Boys","All pupils","-0.15","11","-0.77","0.48"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Brighton and Hove","Local Authority","E06000043","Boys","All pupils","0.21","20","-0.26","0.67"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Buckinghamshire","Local Authority","E10000002","Boys","All pupils","-0.04","55","-0.32","0.24"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","East Sussex","Local Authority","E10000011","Boys","All pupils","-0.26","9","-0.95","0.43"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Hampshire","Local Authority","E10000014","Boys","All pupils","0.15","49","-0.14","0.45"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Isle of Wight","Local Authority","E06000046","Boys","All pupils","N/A","0","N/A","N/A"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Kent","Local Authority","E10000016","Boys","All pupils","0.27","124","0.09","0.46"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Medway","Local Authority","E06000035","Boys","All pupils","0.28","36","-0.07","0.62"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Milton Keynes","Local Authority","E06000042","Boys","All pupils","0.24","135","0.06","0.42"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Oxfordshire","Local Authority","E10000025","Boys","All pupils","0.23","65","-0.03","0.49"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Portsmouth","Local Authority","E06000044","Boys","All pupils","0.8","15","0.27","1.34"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Reading","Local Authority","E06000038","Boys","All pupils","0.06","34","-0.3","0.42"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Slough","Local Authority","E06000039","Boys","All pupils","0.05","71","-0.19","0.3"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Southampton","Local Authority","E06000045","Boys","All pupils","0.61","20","0.14","1.07"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Surrey","Local Authority","E10000030","Boys","All pupils","0.12","78","-0.11","0.36"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","West Berkshire","Local Authority","E06000037","Boys","All pupils","-0.15","12","-0.75","0.45"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","West Sussex","Local Authority","E10000032","Boys","All pupils","0.19","57","-0.08","0.47"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Windsor and Maidenhead","Local Authority","E06000040","Boys","All pupils","-0.38","13","-0.96","0.2"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","Wokingham","Local Authority","E06000041","Boys","All pupils","0.01","34","-0.34","0.37"
