"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Boys","84","%","1733"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","Boys","87","%","1306"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","Boys","82","%","2229"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","Boys","84","%","1815"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","Boys","78","%","2075"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","Boys","77","%","1946"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","Boys","80","%","2351"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","Boys","84","%","1756"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","Boys","83","%","1452"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","Boys","78","%","806"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","Boys","83","%","1242"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","Boys","76","%","2287"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","Boys","86","%","508"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","Boys","82","%","1393"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","Boys","79","%","2455"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","Boys","82","%","1865"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","Boys","84","%","1630"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","Boys","81","%","1545"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","Boys","84","%","1564"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","Boys","81","%","825"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","Boys","81","%","751"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","Boys","81","%","1640"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","Boys","80","%","1799"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","Boys","78","%","997"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","Boys","80","%","1836"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","Boys","72","%","947"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","Boys","81","%","2780"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","Boys","81","%","1580"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","Boys","78","%","795"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","Boys","78","%","875"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","Boys","80","%","1254"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","Boys","84","%","1226"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","Boys","81","%","1143"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","Boys","84","%","1696"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","Boys","78","%","1589"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","Boys","83","%","682"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","Boys","76","%","601"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","Boys","83","%","1507"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","Boys","83","%","1775"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","Boys","80","%","2141"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","Boys","78","%","1960"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","Boys","76","%","717"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","Boys","82","%","847"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","Boys","77","%","2053"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","Boys","84","%","1316"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","Boys","79","%","1525"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","Boys","81","%","2752"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","Boys","79","%","1598"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","Boys","80","%","1973"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","Boys","80","%","1475"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","Boys","73","%","3638"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","Boys","76","%","1524"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","Boys","74","%","942"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","Boys","76","%","1896"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","Boys","77","%","1252"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","Boys","69","%","1771"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","Boys","74","%","1002"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","Boys","68","%","2601"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","Boys","80","%","1142"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","Boys","79","%","7094"
"Percentage of pupils reaching the key stage 1 expected standard in Science","All","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","Boys","84","%","1416"
