"Title","Mathematics attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-05-04"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","All","66","%","5230"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","All","75","%","14008"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","All","74","%","2151"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","All","72","%","3997"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","All","74","%","3022"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","All","62","%","5098"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","All","71","%","2128"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","All","64","%","3533"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","All","67","%","2072"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","All","70","%","2937"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","All","71","%","7296"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","All","79","%","15348"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","All","72","%","1929"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","All","75","%","1971"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","All","79","%","2034"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","All","75","%","5452"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","All","75","%","1960"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","All","70","%","9435"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","All","75","%","7595"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","All","74","%","1909"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","All","76","%","12809"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","All","76","%","3855"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","All","65","%","9240"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","All","73","%","1286"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","All","72","%","6166"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","All","81","%","2183"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","All","75","%","2849"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","All","79","%","1720"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","All","75","%","2933"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","All","74","%","2840"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","All","73","%","2418"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","All","76","%","5612"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","All","76","%","2425"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","All","76","%","1492"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","All","68","%","1342"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","All","78","%","2427"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","All","78","%","17857"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","All","74","%","2773"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","All","75","%","3479"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","All","76","%","6445"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","All","78","%","18030"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","All","77","%","14937"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","All","71","%","2340"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","All","76","%","1502"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","All","78","%","1671"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","All","79","%","3472"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","All","78","%","13105"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","All","72","%","3884"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","All","74","%","4129"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","All","72","%","5607"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","All","77","%","5994"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","All","70","%","1429"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","All","73","%","1874"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","All","75","%","1888"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","All","72","%","3023"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","All","75","%","1424"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","All","72","%","5836"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","All","73","%","5829"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","All","70","%","2877"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","All","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","All","76","%","2388"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","All","80","%","3417"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","All","77","%","1917"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","All","77","%","2927"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","All","68","%","4116"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","All","71","%","5768"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","All","75","%","7905"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","All","69","%","6709"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","All","73","%","5209"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","All","78","%","2467"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","All","70","%","7907"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","All","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","All","80","%","1693"
