"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","Boys","86","%","29"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","Boys","68","%","194"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","Boys","74","%","143"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","Boys","73","%","291"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","Boys","70","%","945"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","Boys","64","%","115"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","Boys","74","%","210"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","Boys","83","%","46"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","Boys","69","%","321"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","Boys","76","%","318"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","Boys","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","Boys","67","%","69"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","Boys","82","%","144"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","Boys","82","%","235"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","Boys","82","%","213"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","Boys","82","%","83"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","Boys","78","%","1161"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","Boys","81","%","142"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","Boys","74","%","111"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","Boys","81","%","177"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","Boys","77","%","452"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","Boys","64","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","Boys","81","%","111"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","Boys","83","%","105"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","Boys","74","%","266"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","Boys","77","%","409"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","Boys","79","%","1154"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","Boys","79","%","740"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","Boys","79","%","404"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","Boys","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","Boys","72","%","575"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","Boys","72","%","81"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","Boys","74","%","269"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","Boys","75","%","81"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","Boys","77","%","374"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Boys","82","%","558"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","Boys","82","%","411"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","Boys","73","%","134"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","Boys","67","%","98"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","Boys","66","%","175"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","Boys","80","%","836"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","Boys","76","%","249"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","Boys","77","%","542"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","Boys","85","%","149"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","Boys","77","%","86"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","Boys","83","%","86"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","Boys","72","%","1066"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","Boys","74","%","1066"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","Boys","82","%","172"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","Boys","72","%","658"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","Boys","78","%","92"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","Boys","67","%","91"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","Boys","79","%","136"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","Boys","88","%","104"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","Boys","77","%","115"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","Boys","86","%","138"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","Boys","79","%","1067"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","Boys","78","%","117"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","Boys","88","%","106"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","Boys","83","%","210"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","Boys","73","%","594"
