"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","All","81","%","16"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","All","80","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","All","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","All","43","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","Boys","76","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","Boys","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","Boys","82","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","Boys","!","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","Boys","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","Boys","81","%","27"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","Boys","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","Boys","80","%","41"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","Boys","!","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","Boys","!","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","Boys","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","Boys","60","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","Boys","73","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","Boys","64","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","Boys","!","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","Boys","72","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","Boys","64","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","Boys","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","Boys","67","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","Boys","67","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","Boys","62","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","Boys","!","%","16"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","Boys","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","Boys","56","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","Boys","78","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","Boys","!","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","Boys","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","Boys","!","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","Boys","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","Boys","85","%","39"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","Boys","76","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","Boys","73","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","Boys","72","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","Boys","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","Boys","!","%","13"
